"userid","trackid","mood.adorable","mood.aggressive","mood.amazed","mood.angry","mood.animated","mood.bitchy","mood.bored","mood.celebratory","mood.cool","mood.dancing","mood.deep","mood.delighted","mood.dramatic","mood.dreamy","mood.driving","mood.easy","mood.elegant","mood.emotional","mood.encouraged","mood.energetic","mood.enthusiastic","mood.epic","mood.euphoric","mood.excited","mood.fantastic","mood.fast","mood.festive","mood.free","mood.friendly","mood.fun","mood.funny","mood.furious","mood.gentle","mood.glorious","mood.good","mood.graceful","mood.happy","mood.heroic","mood.hot","mood.in_love","mood.inspired","mood.intense","mood.interested","mood.joyful","mood.jumpy","mood.liberated","mood.light_hearted","mood.liked","mood.loud","mood.melancholic","mood.moody","mood.motivational","mood.nocturnal","mood.passionate","mood.peaceful","mood.playful","mood.pleasant","mood.positive","mood.powerful","mood.pulsating","mood.reflective","mood.relaxed","mood.religious","mood.repetitive","mood.retro","mood.rhythmical","mood.romantic","mood.sad","mood.satisfied","mood.sensual","mood.sentimental","mood.serene","mood.severe","mood.sexual","mood.sexy","mood.slow","mood.smooth","mood.soft","mood.sorry","mood.spiritual","mood.spontaneous","mood.stimulated","mood.strong","mood.stylish","mood.successful","mood.tragic","mood.tranquil","mood.uplifting","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
800,9930080,,,,,,,0,,0,,0,,0,,,0,,,,,,,0,0,0,,,,,0,0,,,,0,,,,,,,,0,,0,,,,0,,1,,,,0,0,,,,,0,,0,0,,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,1
2954,41385227,,0,,0,,0,,,0,,0,,0,,,,,1,0,,,,,0,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,0,,,,,,,0,,,0,0,,0,,,,,0,,,0,,,0,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0
391,34097995,0,,,0,,,,,,0,,,0,0,,,,,,0,0,,,,,,,,,,,,,1,,0,,,0,0,0,0,,,,0,,,,0,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,0,1,0,0,0,0,0,0,0
2966,497704,,,0,,,0,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,,0,0,,,,1,,,0,,0,0,,,,,,0,,0,,0,,,,,0,0,,,0,,,0,0,,,0,0,0,0,0,0,1,1,0
2356,17296529,,,,,0,,,,,,,,,0,0,,,,,0,,,,,,,0,0,,,,0,,,,0,,,,,0,0,,0,,,,,0,,,,0,,,0,,,,0,,,,0,,,,1,,,0,,,,0,,,,0,,0,,,,,,0,,1,1,0,0,1,1,1,1,1
1784,32229286,0,0,,0,,,,,,0,,,,,,0,,,,,,,0,,0,0,0,0,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,0,,,,,,,,,,0,,0,,0,,1,0,,,,,0,0,0,0,0,0,0,1,0
1230,22811144,,,,0,,,,0,,,,,,,,,,,,0,,,0,,,,0,0,,0,0,,,0,,,0,,0,,,,,1,,,,,,0,,,0,,,,,,,,0,,0,0,,,,,,,,,,0,0,,,,,0,,,,,0,0,,,0,0,0,0,1,1,1,0,1
2750,8249573,,,,,,,,0,,,0,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,,0,,0,,,,,,,,0,,,,,,0,,,,,,0,,,,1,0,,,,0,,0,0,,,,,0,0,,,,0,,,,0,0,1,0,0,0,0,0,1,1,0
2943,543218,0,,,0,0,,,0,,0,,,,0,,,0,,,,1,,0,,,,0,,,,,,,,,,,,,,,,0,,0,,0,,,0,0,0,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,0,,0,0,,0,,0,0,0,0,0,0,0,1,0
1173,42308559,0,,,0,,,0,,,0,,,,,,,0,0,,,,0,0,,,,,,,,,,,,,0,,,,,,,0,,0,0,0,,,0,0,,,,,,,,,,,,,0,,,,,,,,,0,,,,,1,0,0,0,,0,,,,,,1,1,1,0,1,1,1,1,1
1330,147889,,,,0,,1,0,,,,0,0,,,,,,,0,,,,0,0,,,0,,,,,,0,,,,,,,,,0,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,0,,0,,,,0,,0,0,,,0,,0,,0,,,0,0,0,0,0,0,0,1,0
1401,29732880,0,,,0,,,,,,0,,,,0,,,,,,,0,,,,1,,,0,0,,,,,,0,,0,,,0,,,,,,,,0,,0,,,,,,,,,,,,,0,,,0,0,0,,,0,,0,0,0,,,,0,,,,,,,,,,1,1,1,1,1,1,1,1,1
2907,1286678,0,1,0,,0,,,,,,0,,,,,,,,,,0,,0,,0,,0,,,,,0,,,0,,,0,0,,0,,,0,,0,,,,,,,,,,0,0,,,,,,,0,0,,,0,,,,,,,,,,,,,0,,,,,,,,1,0,0,0,0,1,1,0,0
2961,21813452,0,0,,,,,,,,,,,0,0,1,,,,,,,0,,,,0,0,,,,0,,,,0,0,0,,0,,,,,,,,,0,,,,,,,,,,,,,,,,0,,0,,,,0,0,,,,,,,0,0,,,,,,0,0,,,0,1,0,0,1,1,1,1,0
2909,170590,,,,,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,,0,,,0,0,0,,,,,0,,0,,,1,,0,,0,,,,0,,,,0,0,,,,,,,0,,0,,,,0,0,,,,,,,,,,0,,1,1,0,0,0,0,0,0,0
2956,21473322,0,,,,,,,0,1,,,,0,0,,,,,0,,0,0,,,,,,,,,0,,,,,0,0,,,0,,0,,,,0,,,,0,,,,0,,0,,,0,,,,,,0,,,,,0,,,,,0,,,,,,,,,,,0,,,1,1,1,0,0,0,1,0,0
450,29286749,,,0,,1,,,0,,,,,,,,,,0,0,0,,,0,0,,,,,,,,0,,0,,,,0,,,0,,,0,,,,0,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,0,,,,0,0,,,,,0,,1,0,0,0,0,0,1,0,0
650,10703032,,,,,0,,0,0,,,,0,,,,,0,,,,0,,,,0,,0,,,,,0,,,,,,,0,,1,,,,,,,,,,,,,,0,0,,,,,,0,0,,,,0,0,,,0,,,0,0,,,,,,,,,,,,0,0,1,1,0,1,0,1,1,1,1
2836,3681274,,,,0,,,,,,,,,0,,,,1,,0,,,,,,,0,,,,,,,,0,0,,,,,0,,,,,0,0,,0,,,,0,,,,,,,0,,,,,,0,0,,,,,,0,0,,,0,,,0,0,0,,,0,,,,,1,0,0,0,0,1,1,0,1
2968,11173699,,0,,0,,,0,,,,,,,,,,,,,0,0,,0,0,,,,0,,0,,,,,,0,,,0,,,,,0,,,,,,,0,,0,0,,,,,,,,1,,,0,0,0,,,,,,,,,,,,,0,0,,,,,0,,,0,0,0,0,1,1,1,0,0
2957,19224920,,,,,0,,,,,,,,,,0,,1,,,,,,,,0,,,,0,,,0,,,,,0,0,,,,0,,,,,0,,,,,,0,,,,0,,,,,,0,,,0,,,0,0,,,0,,,,0,,0,0,,,0,,,,,0,0,0,1,0,0,0,0,0,0
1077,5679325,,0,,0,,,,,,0,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,0,0,,,0,,,,,,,,0,,0,0,,0,,,,,,0,,,0,0,,,0,0,,0,,0,0,,,,,,,,1,1,0,1,0,0,1,1,0,0
2969,10999966,,,,,0,,,0,,,,,0,,,,0,,,0,0,0,,,,,,,,0,,,0,,,0,,,0,0,,,,,0,,,,,,0,,0,,0,,0,,,,,,0,,,,,,,,0,,,,,,,0,0,,,,1,,,,,,0,0,1,0,0,1,0,1,1
638,18095,,0,,,,,0,,,,,,,,,,,,,0,,,,,,0,0,,0,,,,0,,,0,0,,0,,,0,0,,,,,,,,,0,,0,0,0,,,,,0,,,,0,,,,,1,,,,,,,,,,,0,,0,,0,,,,1,1,1,1,1,1,1,1,1
2286,7381137,,,,0,0,0,,,,,,0,,,0,,,,,,,,,,0,,,,0,,0,,0,,,0,,0,,,,,,,0,,0,,,,,,,,,,,,,,,1,,0,,,,,,0,0,,0,0,,,,,,,0,,,0,0,,,,0,1,0,1,0,1,0,0,0
353,16213810,,0,0,,,,,,0,,,,,,0,,,0,,,,,,,,,,0,,,,1,,,,,,,0,,,,0,0,0,,0,,,,,,,,0,0,,0,0,0,,,0,,0,,,,,,,,,0,0,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0
2784,6163765,0,,,0,,,0,0,,,,,,,,,,,,,,,,0,,0,,,,,,0,,0,,,,0,0,,0,,,,,,,0,,,,,,0,,,,,0,,,0,,0,0,,,,,0,1,0,,,,,,0,,,,,,0,,,,,0,0,1,0,0,0,0,0,0
2439,2853689,0,,0,,0,,,0,0,1,0,,,,0,,,,0,,,,,,,,0,,,,,,,0,0,,,,,,,,,0,,0,0,,,,,0,,,,,0,,,,,,0,,0,,,,,,,,,,,,,0,0,,,,0,,,,,,1,0,1,0,1,1,1,0,0
2955,22682,,,,0,,0,,,0,,,,,,,0,,0,,,,,,,,1,,,0,,,0,,,0,0,,,,,,,0,,,,,0,,,0,,,,,0,,,,0,0,,,0,,0,,,,0,,,,,,,,,,,,0,,,0,,0,,1,1,1,1,1,1,1,1,1
2970,6930066,,,0,,0,,,,,,,,,,,,,,,,0,,,,,,,,,0,,0,0,,,,,,1,0,,,0,,,0,,,,,,,0,0,,,0,0,,,,0,,,,,0,0,,,,0,,,,,,,0,,0,0,,,,0,,,1,1,1,1,1,1,1,1,1
2958,17560150,,,,,,,,,0,,0,0,0,,,,0,,,0,,,,0,,,,,,0,,,,,,,,0,0,,0,0,,0,,0,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,0,,,0,,0,,0,,,,1,0,0,1,0,0,1,1,0,1,0
2323,10484729,,,1,,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,,0,,,,0,,,,,0,0,0,,,,,,0,,,0,0,,,,,,,,,0,,,0,,,0,,,,0,0,,0,0,0,0,0,0,0,1,1,0,0,1
2928,3848669,,,0,,,,,,,,,,,0,0,,,,0,,,,0,,1,,0,0,0,,,,,,,0,,0,,,,,,,,0,,,,,0,,,,0,0,,,,,,0,0,0,,0,,,,0,,,0,,,,,,,0,,,,,,,,,1,1,1,1,1,1,1,1,1
1330,14180083,,,,,,,0,0,,,,,,,,,,0,,,,0,,,0,,,0,,0,0,0,,,,,,0,,0,,,,,,,,,,0,0,,,,,,,,0,,,,0,1,,,,,,0,0,,,,0,,,0,,0,,,,,,,,0,0,0,1,0,0,1,0,0,0
275,13352419,,,0,,0,0,0,0,,,,,,,,,,0,,,0,,,,,1,0,,,0,,,,0,,0,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,0,,,,,0,,,,,0,,,0,0,,0,0,,,,,,0,0,0,0,0,0,0,1,0
2152,864400,0,,,,,,0,,,,0,,0,,0,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,0,1,0,0,,0,,,,0,,,,0,,,,,,0,0,,0,,,,,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0
2939,196650,0,,0,,,,0,,,,,,,,,,,,,,0,,0,,,,0,,0,,,,0,,0,,,0,0,,,,,,,,,0,,,,,0,1,,,,,,,0,,,,,,0,,0,0,,,,,,,,,0,0,,,0,,,,,0,0,1,0,0,0,0,0,0,0
2928,21813452,,,,,,0,,0,,0,,,,0,,,,,,0,,,,,,,,,,0,0,,0,0,,,,,,,,,0,0,,,,,,,,,,,,,0,1,,,0,,0,,,,,,0,,,,,0,0,,,,,,,,0,,0,,0,0,1,1,1,1,1,1,1,1,1
2561,38297952,,,,,1,,,,,0,,,,,0,,,,0,,,0,0,,0,,0,,,,,,,,,,,0,,,,,0,,0,,,,,0,,,,,,0,0,,,,,,,0,,0,,,,0,,,,,,,,0,0,,0,,,,,0,,0,0,0,0,0,0,1,0,0,0
2137,30874282,0,,,,0,,,0,,0,0,,,,,,,,,,,,,,0,,,,,0,,0,,,,,,,,,,,,,,,0,,0,0,,,,,0,,,,,0,,0,0,,,,,0,,,,,0,,,0,,,,0,,1,,0,0,,,,1,0,0,0,0,1,1,1,1
2152,864400,,0,,,0,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,0,0,,,,,,,,,0,,,0,,0,,0,,0,0,0,,,,,,,,,,,,,0,,,0,0,0,,0,,,0,,0,,,1,,,,0,,0,0,0,1,0,0,0,0,0
275,13352419,0,,,0,,,0,,,,,0,,,,,0,,0,,,,,0,,,,0,,0,,,,,,,,,1,,,,0,,,0,,0,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,0,,0,0,0,0,0,0,1,0,0
350,30387112,,0,,,1,,,,0,,0,0,,,,,0,,0,,,,,,0,,,,,0,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,0,,0,,0,,0,,,0,0,,,,,,,,,0,0,0,,,0,,,,,,1,1,1,0,1,0,1,1,1
1330,20505134,,,0,,,,,,,,,,0,0,,,,0,,,,0,0,,,0,,,,,,,0,,,,,0,,0,,,,,,,,,0,,0,,,,,,,1,0,0,,,,,,0,,0,0,,0,,,,,,0,,,,,0,,0,,,,,0,1,0,1,1,0,0,0,0
2323,41419487,1,0,,,0,,0,,0,,,,,,,,0,,,,0,,0,,,0,,,,,,,,0,,,,,,,,0,,,0,,,0,,0,,0,,,,,,,,,,,,,,,,,0,,,0,,0,,,0,,0,,,,0,,,0,,,0,0,0,0,1,0,0,0,1
2636,14124990,,,0,0,,,,0,,,,0,0,,,,,,,0,0,,,,,0,0,,,0,,,,,0,0,,,0,,,,,,,0,,0,,,,0,,0,0,,,,,,,1,0,,,,,,,,,,,0,,,,,,,,0,,,,,,,1,1,0,0,0,0,0,0,0
1940,17747051,0,,0,,,,,,,,,,0,0,,,,1,,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,0,1,1,1,1,0,1,1,0,1
2955,18186810,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,0,,,,,0,,0,0,,,,,,,,,,,,,0,,0,0,1,0,,,,,,0,,0,0,,,1,1,0,1,0,1,1,1,0
2163,9082714,0,,,,,,,,,,,,0,0,0,0,,,0,0,1,0,,,,0,,,,,,,0,,,0,,0,,,,,,,,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,0,,,,,,,,0,,,,0,0,0,0,0,0,0,0,1,0,0
391,40138498,0,,,,0,0,,,,,,,,0,,,,,,0,0,0,0,,,,,,,,,,,,0,,,,,,0,0,0,,,0,,,,,,0,,0,,,,,,0,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,,,,1,0,0,0,0,1,1,0,0,1
2428,41859150,,,,0,0,0,0,,,0,,,,,,,,,0,,,,0,,0,0,0,,0,,,,,,,,,,,,0,1,,,,,0,,0,,,,,,0,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,,,0,,0,,0,0,0,0,0,0,1,0,0,0
2784,7359297,,0,,,0,0,,0,,,,0,,0,,,1,,,0,,,0,,,,,,,,,,,,0,,,0,,,,0,,,,0,,0,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,0,,0,0,,,,,0,,,,0,0,0,0,1,0,0,0,0,0
1459,264527,,,0,,,,,,0,,,0,,0,,,0,,,,,0,,,,,0,0,,,,,,0,,,1,,,,,,,0,,,,,0,,,0,0,,,,0,,0,0,,,,,,,,0,,,0,0,,,,,,,,,,,,,,0,0,,1,0,1,0,0,0,0,0,0
2143,36869722,,,,,,,,,,0,,,,0,,,0,,,0,,1,,0,,0,,,,,,,,,0,,,,,,,,,0,,,0,,0,,,,0,,,,,0,,0,,,,0,,,,0,,,,,,,0,,,,,0,0,0,,0,,,0,,1,1,0,0,0,0,0,0,0
2958,11811836,0,,,,,0,0,,,,,,,0,,,,,,0,,0,,0,,0,,,,0,0,,1,,,0,,,,,0,0,,,,0,,,0,,,,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,0,,,0,,0,,,,0,1,0,0,1,1,0,1,0
2939,2853689,0,0,,,,0,,,,1,,,0,,0,,,,,,,0,0,,,0,0,,,,,,,,,0,,,,,,0,,0,,,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,0,,,,,,,,0,,,,0,,,,,0,0,0,0,1,0,0,0,1
2717,1286678,,,,,,,,,0,,0,,,,,0,0,,,,,,,,,,0,0,,0,,,0,,0,,0,,0,,,0,,0,,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,0,,,0,0,,,,0,0,1,,,,,,1,0,0,0,1,1,1,1,0
743,3469737,,,,0,,,,,,,,,,,,,,0,,0,,0,,,0,,,,0,0,0,,,,,,0,,,,,,,,,,,0,0,,0,1,,,,,,,,,,0,,0,0,,,0,0,0,,,,,,,,,,,,,,0,,0,0,,1,0,0,0,0,0,1,0,0
2971,45131424,,0,,,,,,0,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,0,,,,0,,0,,,,,0,,,,0,,,1,,,,,0,,0,0,,,0,,0,,0,0,0,0,,,,,0,,,0,,,,,,,,,1,1,0,0,0,1,1,1,0
1148,19127411,,,0,,,0,,,,,,,0,,0,,,0,,,,,,,,,0,0,,1,,,,,0,,,,0,,,,,0,0,,0,0,0,,,,,,,,,,,0,,,,,,,,,0,0,,,0,,,,,,0,,,0,,,0,,,,0,0,0,0,0,1,1,0,0
1407,475121,0,,,,,,,,,,,,0,0,,,0,,,0,,0,,,,0,0,,,1,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,0,,0,,0,0,,,,,,,,,,,0,0,,0,,0,,,,0,,1,0,1,0,1,1,1,0,0
440,12302907,,,0,,,,,,,,1,,,0,,,0,0,0,,0,,,,,0,0,,,0,,,,,,0,,,,,,0,0,,0,,,0,,,0,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,,0,,0,,,,,0,1,0,0,0,0,0,0,0
116,14278586,,0,,,,0,,,,,,,,,,,,,,,0,0,,,,0,0,,,,,0,0,,,1,0,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,0,0,,0,,,0,,,,0,,,,,,0,,0,,0,,0,,0,0,0,0,0,0,0,1,0
1077,23923072,,,0,1,0,,,,,,,,,,0,,,0,0,0,,,0,,0,,,,0,,0,,0,0,0,,,,,,,,,0,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,0,,,1,0,0,0,1,1,1,0,0
2974,2853689,,,0,,0,0,0,,,1,,0,,,0,,0,,,,,,,,,,0,,0,,,,0,,,,,,,,,,,,0,,,,,,,0,,0,0,,,0,,,,0,,,,,,,,0,,,,,,,,0,,,0,,,,,0,0,,0,0,0,0,0,0,0,1,0
2323,22125303,,0,,,0,,,,0,,0,,0,,,,,,,0,,0,,,0,,,,,,,,,,,0,,,,,,,0,,,,0,,,,,0,0,,0,,0,,,,0,,,,,,,,,,0,,,,,,0,,,0,,0,0,1,,,,,0,0,0,1,0,0,0,1,0
1940,3849172,,,,,,,,,,,,0,0,,,0,,,,,1,,,,,,,,,,,0,,,,0,0,,0,,0,,,,,,,,,0,,0,,,,0,,,,,0,,,0,0,,,0,,,,,0,,,,,0,,,,0,0,0,0,,,,1,1,0,1,0,1,1,1,1
2836,29663530,,,,,,,0,0,,0,,,,,,0,,,,,1,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,0,0,,,,,,,,0,,0,,0,,,0,,,0,,0,,0,0,,,0,,,,,,,1,0,0,0,0,0,1,0,0
1459,264527,,,,,,,,1,,,,0,0,,,0,,,0,0,0,,,,,,,0,0,0,,,,,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,0,0,0,,0,0,,,0,,,0,,,,,0,0,1,0,0,0,0,0,0
2973,417163,,,,,0,0,,,,,,,,,,,,,,1,,,,,,0,,0,0,,,,,0,,,0,,,,0,,,0,,,,,,0,,,,,,,0,,,,0,,,0,,0,,,,0,,,,,,0,0,,0,0,,0,,,,,,0,1,0,1,0,0,1,1,0,0
2968,3223648,0,0,,,,,,,,1,,,0,,,,,0,,,,0,,0,,0,,0,0,,,,0,0,0,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,0,0,,,,,,,,,,0,,,0,,,,,0,,,1,0,0,0,0,1,1,1,0
2561,6930057,,,,0,,0,,,,0,,,,,,,,,,,,,0,,0,,,0,,,,0,,0,0,,,,,,,,0,,,,,,,,0,,,,0,,,,,,0,,,,,,,,,,0,0,,,1,,,,,,0,,0,0,,0,0,0,0,1,0,0,0,0,0,0,0
151,43860155,0,,,,,,0,,,0,,,,0,,,,,,,,,0,,0,,,,0,0,,,,,,,1,0,,,,,,,,,,,,,,0,,0,,,,,,0,,0,,,,0,,0,,,0,,0,0,,,,,0,,,0,,,,,,0,0,0,0,1,0,0,0,0,0
450,3622715,0,,,,,,,0,,0,0,0,,,,0,,,,,,,1,,,,,,,,0,,,,,0,,,,,,,,0,,,,,0,,0,,,,,,0,,,,,,,0,,,,0,,,0,,,,,,0,,,0,0,0,0,,,0,,,1,0,0,0,0,0,1,0,0
350,30433229,0,,,,,,,,,,,0,0,,,0,,,,,0,0,0,,,,0,,,,0,,,,,,,,0,,,,0,,0,,,,,,,0,,,,,0,,,,,0,0,,,,1,,,,0,,,,,,,,,,0,,,,0,0,,0,0,1,0,0,0,0,0,0,0
2784,1834726,,,,,,0,,,,,,0,0,,0,,,0,0,,,,,0,0,,,,,,0,0,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,0,,,,,,0,1,0,,0,,0,,0,,0,,,,,,,,,0,,,,0,0,1,0,1,0,0,0,0
27,1787067,,,,,,0,,,,,0,0,0,,0,0,,,,,,,,,0,,,,0,0,,0,,,,,,,,,0,,,1,,0,,0,0,,,,0,,,,,,,,,,0,,,0,,,,,,,,,0,,,0,,,,,,0,0,,,,1,1,0,0,1,1,1,1,1
2169,33686633,,0,0,0,,,,,,,0,,,,,,,,,,0,,,,,0,,,,0,,,,,0,0,,,,,,,,0,,,0,0,,,,,,,1,,,,0,0,,,,0,,,,,,,0,,,,0,,0,0,,,0,,,,,,0,,1,0,1,1,1,1,1,1,0
136,11226872,,,,,,0,,0,0,,0,0,,,,,,0,,0,,,,,,,,,0,,1,,,0,,0,,0,,,0,,,,0,0,,,,0,,,,,,,,,,,0,,,0,,0,,,0,,,,,0,,,,,,,0,,,,,,,,1,0,0,0,0,0,0,0,0
1221,6585632,0,0,0,,,,0,0,,,,,0,,,,0,,,0,,,,,,0,,,0,,,1,,,,0,,,,,,0,0,0,,0,,0,0,,0,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1
2975,3755739,0,,,,,,0,0,,,,,,1,,,,,,0,,,,,,,,0,,0,0,,,0,,,,,0,,,,,,,,,,,0,,,0,,,,0,0,,,0,,,,,0,,,0,,,,0,,,0,0,,,0,,,0,,,,,,1,1,1,1,1,1,1,1,1
2975,13743473,,,,,,,0,0,,,,,,1,,,0,,,,,0,0,,,0,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,,0,0,0,0,,0,,0,,0,,,,,,,,,0,,,,,,,,,,0,,0,,0,0,,1,1,1,1,1,1,1,1,1
1654,17914166,,,0,0,,,0,,,,,,,,,,0,,,,,,,1,,,,,,,,,,0,0,,,0,0,0,0,,,,,,,,0,,,0,0,0,0,0,,,,,,,,,,0,,,,,,0,,,,,,,0,,,,,,,0,,0,0,0,0,0,0,0,0,1,0
2939,5700191,0,,,,,0,0,0,0,,0,,,,,,1,,,0,,,,0,,0,,,,,0,,,0,,,,,,0,,,,,,,,,,0,0,,,,,0,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,0,,0,,,0,1,0,0,0,0,0,0,0,0
2971,40659521,,1,,,,0,,0,0,0,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,0,,,,0,,,,,0,,,,,,0,,,,0,0,,,0,,,,0,,,,,,,,0,,,0,,,0,0,,,,0,,,,,,,0,1,0,0,0,1,1,0,0
1262,13627898,1,,,,,,,,,,,0,,0,,,0,,0,0,,,,0,,0,,,,,0,,,0,0,,,,,,,,,,,0,0,,,,,,0,,,,,,,0,,,,,0,,,,,0,,,,0,,,,0,,0,,,,0,,0,,,0,1,0,0,0,0,0,0,0
2374,6929584,,0,,,,,,,,0,,,0,,,,,,,0,,,,,,,,,0,0,,,,,,0,,,0,0,,0,,1,,,,,,,0,,0,0,,,0,,,,,,,0,0,,,,,,,,,0,0,,,,0,,,,,,,0,0,,0,0,0,0,0,1,0,0,0
2367,13221113,,,0,,0,,,,,,0,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,,,,,0,,0,,0,0,0,,,,,1,,,0,,,,,,,,0,,,0,,0,0,,,0,,,0,0,0,,,,,,1,1,1,1,1,1,1,1,1
2976,9794553,,,0,,,,0,,,,,,,,,,,,,,0,,,,,,,0,,,0,,,,,,,,0,,,,,,,0,,0,,0,,0,,,,0,0,,,,,,,0,,,,,0,0,0,,,,,,,,0,1,0,0,,,,,0,0,1,1,0,0,0,1,1,0,1
2428,21498048,0,,,,,,,,0,,,,0,0,0,0,,,0,,,,,,,,,,0,,,0,0,0,,,,,,,,,,0,,,,,0,,0,,,,0,,,,,,0,,,,,0,,,,,0,,,,,,0,,,0,0,,,,,1,,,0,0,0,0,0,1,0,0,0
941,6828153,,,,,,,,0,0,,0,,,0,,0,,0,0,,,,,,,,,,,,1,,,,0,,,,,,0,0,,,,,,,,0,,,,,,,,,0,,,,,,0,,0,,,,,0,,,,,0,0,,0,0,0,,,0,,,,0,0,1,0,0,1,0,0,0
2141,543218,0,0,,,,,,,,0,,,,,,0,,,,,,,,,0,,,0,,,,0,,0,,,0,0,,,1,,,,,,0,,,,0,,,,,,,,0,,0,,,,0,,,,,,,0,,,,0,,,,0,0,,,,,0,,0,0,0,0,0,0,1,0,1,0
2955,11627947,0,0,0,,1,0,,,,,0,,,0,0,0,0,,,,,,,,,,0,,,,0,,,,,,0,,,,,,,,,,0,,,0,0,,,,0,,,0,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,,,,0,1,1,0,1,1,1,1,1,1
387,5119646,,,,0,0,,0,,,,,,0,0,,,0,,0,0,,,,0,0,,,,,,0,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,1,,0,,,0,,,,,0,,,0,,,,0,0,,0,0,1,0,1,0,1,0,1
2977,21498083,,0,,0,,,,0,,,,0,,,0,,,,,,,0,0,,,0,0,,,,,,,,0,,1,,,,,,,,0,,,,,,0,0,,0,0,,,0,,,,,,,0,,,,,,,0,,0,,,,,,,,,,0,0,,,,1,1,0,0,0,0,0,0,0
2607,21813452,,0,,,,0,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,0,,,0,,,,,,0,,,,,,0,,,,0,0,,,,,,,,,0,,,,1,,,,0,0,,,,,0,0,0,0,0,0,0,1,0,0
1741,23605937,,0,,,0,,,0,0,0,,,,,,,,,,0,,,,0,,,,0,,,,,0,0,,0,,,,,,,,,0,0,,0,,0,,0,,0,,,,,,,,0,,,0,,,,,0,,,,,,,,1,,,,,,,,,0,,0,0,0,0,0,0,1,0,0
1330,19224920,0,,0,,,,,,,0,,,,,0,,0,,0,,,0,,0,,,,0,,,,,,,0,,,,,0,,0,,0,,,,,0,0,,0,1,,,,0,,,,,,,,,,,,,,,,0,,,,,0,0,,0,,,,,,,,0,1,0,0,0,0,0,1,0
